,Tokens,Scores,,,,,,,,,,,,,,,,
28109,'repository',-460,,,,,,,,,,,,,,,,
28110,'repository',166.9,,,,,,,,,,,,,,,,
28111,'Repository',60,,,,,,,,,,,,,,,,
28112,'represent',-326.6,,,,,,,,,,,,,,,,
28113,'represent',-153.2,,,,,,,,,,,,,,,,
28114,'representation',-326.6,,,,,,,,,,,,,,,,
28115,'representation',0,,,,,,,,,,,,,,,,
28116,'representation',-60,,,,,,,,,,,,,,,,
28117,'representation',-291,,,,,,,,,,,,,,,,
28118,'representation',-60,,,,,,,,,,,,,,,,
28119,'Representative',40,,,,,,,,,,,,,,,,
28120,'representatives',-193.2,,,,,,,,,,,,,,,,
28121,'representatives',-244,,,,,,,,,,,,,,,,
28122,'representatives',-460,,,,,,,,,,,,,,,,
28123,'representatives',-300,,,,,,,,,,,,,,,,
28124,'representatives',-171.2,,,,,,,,,,,,,,,,
28125,'representatives',-208.8,,,,,,,,,,,,,,,,
28126,'representatives',-153.2,,,,,,,,,,,,,,,,
28127,"'representatives,'",-193.2,,,,,,,,,,,,,,,,
28128,'representatives.',-193.2,,,,,,,,,,,,,,,,
28129,'representatives.',-208.8,,,,,,,,,,,,,,,,
28130,'representatives;',-193.2,,,,,,,,,,,,,,,,
28131,'represented',0,,,,,,,,,,,,,,,,
28132,'represented',100,,,,,,,,,,,,,,,,
28133,'representing',-193.2,,,,,,,,,,,,,,,,
28134,'representing',140,,,,,,,,,,,,,,,,
28135,'representing',-244,,,,,,,,,,,,,,,,
28136,'representing',-400,,,,,,,,,,,,,,,,
28137,'representing',0,,,,,,,,,,,,,,,,
28138,'representing',-291,,,,,,,,,,,,,,,,
28139,'representing',-171.2,,,,,,,,,,,,,,,,
28140,'represents',-460,,,,,,,,,,,,,,,,
28141,'reprise',166.9,,,,,,,,,,,,,,,,
28142,'reprocessing',140,,,,,,,,,,,,,,,,
28143,'reproducibility',-193.4,,,,,,,,,,,,,,,,
28144,'Republic',-60,,,,,,,,,,,,,,,,
28145,'reputation',-220,,,,,,,,,,,,,,,,
28146,'reputation',-100,,,,,,,,,,,,,,,,
28147,'reputation',-44,,,,,,,,,,,,,,,,
28148,'reputation',-193.4,,,,,,,,,,,,,,,,
28149,'reputation',166.9,,,,,,,,,,,,,,,,
28150,'request',140,,,,,,,,,,,,,,,,
28151,'request',-326.6,,,,,,,,,,,,,,,,
28152,'requesting',-291,,,,,,,,,,,,,,,,
28153,'requests.',-420,,,,,,,,,,,,,,,,
28154,'requests.',-153.2,,,,,,,,,,,,,,,,
28155,'require',-420,,,,,,,,,,,,,,,,
28156,'require',140,,,,,,,,,,,,,,,,
28157,'require',-460,,,,,,,,,,,,,,,,
28158,'require',-60,,,,,,,,,,,,,,,,
28159,'require',-153.2,,,,,,,,,,,,,,,,
28160,'required',-193.2,,,,,,,,,,,,,,,,
28161,'required',-420,,,,,,,,,,,,,,,,
28162,'required',140,,,,,,,,,,,,,,,,
28163,'required',-340,,,,,,,,,,,,,,,,
28164,'required',40,,,,,,,,,,,,,,,,
28165,'required',-220,,,,,,,,,,,,,,,,
28166,'required',-400,,,,,,,,,,,,,,,,
28167,'required.',166.9,,,,,,,,,,,,,,,,
28168,'required.',-60,,,,,,,,,,,,,,,,
28169,'requirement',-268,,,,,,,,,,,,,,,,
28170,'requirement',-300,,,,,,,,,,,,,,,,
28171,'requirements',-220,,,,,,,,,,,,,,,,
28172,'requirements',-340,,,,,,,,,,,,,,,,
28173,'requirements',-140,,,,,,,,,,,,,,,,
28174,'requirements',0,,,,,,,,,,,,,,,,
28175,'requirements',166.9,,,,,,,,,,,,,,,,
28176,'requirements',-300,,,,,,,,,,,,,,,,
28177,'requirements',-171.2,,,,,,,,,,,,,,,,
28178,'requirements',60,,,,,,,,,,,,,,,,
28179,"'requirements,'",-340,,,,,,,,,,,,,,,,
28180,'requirements.',-220,,,,,,,,,,,,,,,,
28181,'requirements.',-326.6,,,,,,,,,,,,,,,,
28182,'requirements.',-220,,,,,,,,,,,,,,,,
28183,'requirements.',-153.2,,,,,,,,,,,,,,,,
28184,'requirements;',-340,,,,,,,,,,,,,,,,
28185,'requires',-206.8,,,,,,,,,,,,,,,,
28186,'requires',-193.2,,,,,,,,,,,,,,,,
28187,'requires',-420,,,,,,,,,,,,,,,,
28188,'requires',140,,,,,,,,,,,,,,,,
28189,'requires',140,,,,,,,,,,,,,,,,
28190,'requires',-340,,,,,,,,,,,,,,,,
28191,'requires',-460,,,,,,,,,,,,,,,,
28192,'requires',-400,,,,,,,,,,,,,,,,
28193,'requires',-171.2,,,,,,,,,,,,,,,,
28194,'requiring',140,,,,,,,,,,,,,,,,
28195,'requiring',-313.2,,,,,,,,,,,,,,,,
28196,'requiring',-60,,,,,,,,,,,,,,,,
28197,'RES',-140,,,,,,,,,,,,,,,,
28198,'REs',-140,,,,,,,,,,,,,,,,
28199,'resea',-220,,,,,,,,,,,,,,,,
28200,'Research',-206.8,,,,,,,,,,,,,,,,
28201,'research',-206.8,,,,,,,,,,,,,,,,
28202,'Research',-193.2,,,,,,,,,,,,,,,,
28203,'research',-193.2,,,,,,,,,,,,,,,,
28204,'research',-220,,,,,,,,,,,,,,,,
28205,'Research',-220,,,,,,,,,,,,,,,,
28206,'research',-220,,,,,,,,,,,,,,,,
28207,'Research',-420,,,,,,,,,,,,,,,,
28208,'research',-420,,,,,,,,,,,,,,,,
28209,'Research',140,,,,,,,,,,,,,,,,
28210,'research',140,,,,,,,,,,,,,,,,
28211,'Research',140,,,,,,,,,,,,,,,,
28212,'research',140,,,,,,,,,,,,,,,,
28213,'Research',-500,,,,,,,,,,,,,,,,
28214,'research',-500,,,,,,,,,,,,,,,,
28215,'Research',-340,,,,,,,,,,,,,,,,
28216,'research',-340,,,,,,,,,,,,,,,,
28217,'Research',-313.2,,,,,,,,,,,,,,,,
28218,'research',-313.2,,,,,,,,,,,,,,,,
28219,'Research',-100,,,,,,,,,,,,,,,,
28220,'research',-100,,,,,,,,,,,,,,,,
28221,'Research',40,,,,,,,,,,,,,,,,
28222,'research',40,,,,,,,,,,,,,,,,
28223,'Research',-268,,,,,,,,,,,,,,,,
28224,'research',-268,,,,,,,,,,,,,,,,
28225,'Research',-44,,,,,,,,,,,,,,,,
28226,'research',-44,,,,,,,,,,,,,,,,
28227,'Research',-244,,,,,,,,,,,,,,,,
28228,'research',-244,,,,,,,,,,,,,,,,
28229,'Research',-326.6,,,,,,,,,,,,,,,,
28230,'research',-326.6,,,,,,,,,,,,,,,,
28231,'Research',-220,,,,,,,,,,,,,,,,
28232,'research',-220,,,,,,,,,,,,,,,,
28233,'Research',-73.4,,,,,,,,,,,,,,,,
28234,'research',-73.4,,,,,,,,,,,,,,,,
28235,'Research',-460,,,,,,,,,,,,,,,,
28236,'research',-460,,,,,,,,,,,,,,,,
28237,'Research',-400,,,,,,,,,,,,,,,,
28238,'research',-400,,,,,,,,,,,,,,,,
28239,'Research',-140,,,,,,,,,,,,,,,,
28240,'research',-140,,,,,,,,,,,,,,,,
28241,'Research',-193.4,,,,,,,,,,,,,,,,
28242,'research',-193.4,,,,,,,,,,,,,,,,
28243,'Research',0,,,,,,,,,,,,,,,,
28244,'research',0,,,,,,,,,,,,,,,,
28245,'Research',166.9,,,,,,,,,,,,,,,,
28246,'research',166.9,,,,,,,,,,,,,,,,
28247,'Research',-300,,,,,,,,,,,,,,,,
28248,'research',-300,,,,,,,,,,,,,,,,
28249,'Research',-60,,,,,,,,,,,,,,,,
28250,'research',-60,,,,,,,,,,,,,,,,
28251,'Research',-20,,,,,,,,,,,,,,,,
28252,'research',-20,,,,,,,,,,,,,,,,
28253,'Research',-291,,,,,,,,,,,,,,,,
28254,'research',-291,,,,,,,,,,,,,,,,
28255,'Research',-171.2,,,,,,,,,,,,,,,,
28256,'research',-171.2,,,,,,,,,,,,,,,,
28257,'Research',-100,,,,,,,,,,,,,,,,
28258,'research',-100,,,,,,,,,,,,,,,,
28259,'Research',-60,,,,,,,,,,,,,,,,
28260,'research',-60,,,,,,,,,,,,,,,,
28261,'Research',-208.8,,,,,,,,,,,,,,,,
28262,'research',-208.8,,,,,,,,,,,,,,,,
28263,'Research',100,,,,,,,,,,,,,,,,
28264,'research',100,,,,,,,,,,,,,,,,
28265,'Research',60,,,,,,,,,,,,,,,,
28266,'research',60,,,,,,,,,,,,,,,,
28267,'Research',-60,,,,,,,,,,,,,,,,
28268,'research',-60,,,,,,,,,,,,,,,,
28269,'Research',-300,,,,,,,,,,,,,,,,
28270,'research',-300,,,,,,,,,,,,,,,,
28271,'Research',-300,,,,,,,,,,,,,,,,
28272,'research',-300,,,,,,,,,,,,,,,,
28273,'Research',-153.2,,,,,,,,,,,,,,,,
28274,'research',-153.2,,,,,,,,,,,,,,,,
28275,'research-',-400,,,,,,,,,,,,,,,,
28276,'Research-',166.9,,,,,,,,,,,,,,,,
28277,'research)',-206.8,,,,,,,,,,,,,,,,
28278,'Research)',-460,,,,,,,,,,,,,,,,
28279,"'research),'",-420,,,,,,,,,,,,,,,,
28280,'research);',-171.2,,,,,,,,,,,,,,,,
28281,"'Research,'",-206.8,,,,,,,,,,,,,,,,
28282,"'research,'",-206.8,,,,,,,,,,,,,,,,
28283,"'research,'",-193.2,,,,,,,,,,,,,,,,
28284,"'research,'",-220,,,,,,,,,,,,,,,,
28285,"'research,'",-420,,,,,,,,,,,,,,,,
28286,"'research,'",140,,,,,,,,,,,,,,,,
28287,"'research,'",140,,,,,,,,,,,,,,,,
28288,"'research,'",-500,,,,,,,,,,,,,,,,
28289,"'research,'",-340,,,,,,,,,,,,,,,,
28290,"'research,'",-313.2,,,,,,,,,,,,,,,,
28291,"'research,'",-100,,,,,,,,,,,,,,,,
28292,"'research,'",40,,,,,,,,,,,,,,,,
28293,"'research,'",-326.6,,,,,,,,,,,,,,,,
28294,"'research,'",-220,,,,,,,,,,,,,,,,
28295,"'research,'",-73.4,,,,,,,,,,,,,,,,
28296,"'Research,'",-460,,,,,,,,,,,,,,,,
28297,"'Research,'",-400,,,,,,,,,,,,,,,,
28298,"'research,'",-400,,,,,,,,,,,,,,,,
28299,"'research,'",0,,,,,,,,,,,,,,,,
28300,"'research,'",166.9,,,,,,,,,,,,,,,,
28301,"'research,'",-300,,,,,,,,,,,,,,,,
28302,"'research,'",-60,,,,,,,,,,,,,,,,
28303,"'Research,'",-20,,,,,,,,,,,,,,,,
28304,"'research,'",-20,,,,,,,,,,,,,,,,
28305,"'research,'",-291,,,,,,,,,,,,,,,,
28306,"'Research,'",-171.2,,,,,,,,,,,,,,,,
28307,"'research,'",-171.2,,,,,,,,,,,,,,,,
28308,"'research,'",-100,,,,,,,,,,,,,,,,
28309,"'research,'",-208.8,,,,,,,,,,,,,,,,
28310,"'research,'",100,,,,,,,,,,,,,,,,
28311,"'research,'",60,,,,,,,,,,,,,,,,
28312,"'Research,'",-60,,,,,,,,,,,,,,,,
28313,"'research,'",-60,,,,,,,,,,,,,,,,
28314,"'research,'",-300,,,,,,,,,,,,,,,,
28315,"'research,'",-300,,,,,,,,,,,,,,,,
28316,"'research,'",-153.2,,,,,,,,,,,,,,,,
28317,'research.',-206.8,,,,,,,,,,,,,,,,
28318,'research.',-193.2,,,,,,,,,,,,,,,,
28319,'research.',-220,,,,,,,,,,,,,,,,
28320,'research.',-220,,,,,,,,,,,,,,,,
28321,'research.',-420,,,,,,,,,,,,,,,,
28322,'research.',140,,,,,,,,,,,,,,,,
28323,'research.',140,,,,,,,,,,,,,,,,
28324,'research.',-313.2,,,,,,,,,,,,,,,,
28325,'research.',-100,,,,,,,,,,,,,,,,
28326,'research.',-44,,,,,,,,,,,,,,,,
28327,'research.',-326.6,,,,,,,,,,,,,,,,
28328,'research.',-220,,,,,,,,,,,,,,,,
28329,'Research.',-460,,,,,,,,,,,,,,,,
28330,'research.',-400,,,,,,,,,,,,,,,,
28331,'research.',-140,,,,,,,,,,,,,,,,
28332,'research.',0,,,,,,,,,,,,,,,,
28333,'research.',166.9,,,,,,,,,,,,,,,,
28334,'research.',-300,,,,,,,,,,,,,,,,
28335,'Research.',-60,,,,,,,,,,,,,,,,
28336,'research.',-20,,,,,,,,,,,,,,,,
28337,'research.',-291,,,,,,,,,,,,,,,,
28338,'research.',-171.2,,,,,,,,,,,,,,,,
28339,'research.',-100,,,,,,,,,,,,,,,,
28340,'research.',-60,,,,,,,,,,,,,,,,
28341,'research.',100,,,,,,,,,,,,,,,,
28342,'research.',60,,,,,,,,,,,,,,,,
28343,'research.',-60,,,,,,,,,,,,,,,,
28344,'research.',-300,,,,,,,,,,,,,,,,
28345,'research.',-300,,,,,,,,,,,,,,,,
28346,'research.',-153.2,,,,,,,,,,,,,,,,
28347,'Research/Enterprise',-171.2,,,,,,,,,,,,,,,,
28348,'Research:',-193.2,,,,,,,,,,,,,,,,
28349,'research:',-291,,,,,,,,,,,,,,,,
28350,'research:',-100,,,,,,,,,,,,,,,,
28351,'research;',-500,,,,,,,,,,,,,,,,
28352,'research;',-140,,,,,,,,,,,,,,,,
28353,'research;',100,,,,,,,,,,,,,,,,
28354,'research;',-153.2,,,,,,,,,,,,,,,,
28355,'research-active',-20,,,,,,,,,,,,,,,,
28356,'research-based',-193.4,,,,,,,,,,,,,,,,
28357,"'research-based,'",-268,,,,,,,,,,,,,,,,
28358,'research-derived',-291,,,,,,,,,,,,,,,,
28359,'research-driven',-300,,,,,,,,,,,,,,,,
28360,'research-driven',-300,,,,,,,,,,,,,,,,
28361,'researched',-420,,,,,,,,,,,,,,,,
28362,'researcher',-206.8,,,,,,,,,,,,,,,,
28363,'researcher',-220,,,,,,,,,,,,,,,,
28364,'researcher',-268,,,,,,,,,,,,,,,,
28365,'Researcher',-326.6,,,,,,,,,,,,,,,,
28366,'researcher',-400,,,,,,,,,,,,,,,,
28367,'researcher',166.9,,,,,,,,,,,,,,,,
28368,'researcher',-100,,,,,,,,,,,,,,,,
28369,'Researchers',-206.8,,,,,,,,,,,,,,,,
28370,'researchers',-206.8,,,,,,,,,,,,,,,,
28371,'researchers',-193.2,,,,,,,,,,,,,,,,
28372,'Researchers',-220,,,,,,,,,,,,,,,,
28373,'researchers',-220,,,,,,,,,,,,,,,,
28374,'researchers',-220,,,,,,,,,,,,,,,,
28375,'researchers',-420,,,,,,,,,,,,,,,,
28376,'Researchers',-340,,,,,,,,,,,,,,,,
28377,'researchers',-340,,,,,,,,,,,,,,,,
28378,'researchers',-100,,,,,,,,,,,,,,,,
28379,'researchers',40,,,,,,,,,,,,,,,,
28380,'researchers',-326.6,,,,,,,,,,,,,,,,
28381,'researchers',-220,,,,,,,,,,,,,,,,
28382,'Researchers',-460,,,,,,,,,,,,,,,,
28383,'researchers',-460,,,,,,,,,,,,,,,,
28384,'researchers',-400,,,,,,,,,,,,,,,,
28385,'researchers',0,,,,,,,,,,,,,,,,
28386,'researchers',166.9,,,,,,,,,,,,,,,,
28387,'researchers',-300,,,,,,,,,,,,,,,,
28388,'researchers',-20,,,,,,,,,,,,,,,,
28389,'researchers',-291,,,,,,,,,,,,,,,,
28390,'researchers',-171.2,,,,,,,,,,,,,,,,
28391,'Researchers',-100,,,,,,,,,,,,,,,,
28392,'researchers',-100,,,,,,,,,,,,,,,,
28393,'researchers',-60,,,,,,,,,,,,,,,,
28394,'researchers',-208.8,,,,,,,,,,,,,,,,
28395,'researchers',100,,,,,,,,,,,,,,,,
28396,'Researchers',60,,,,,,,,,,,,,,,,
28397,'Researchers',-153.2,,,,,,,,,,,,,,,,
28398,'researchers',-153.2,,,,,,,,,,,,,,,,
28399,'researchers)',-420,,,,,,,,,,,,,,,,
28400,"'researchers,'",-193.2,,,,,,,,,,,,,,,,
28401,"'researchers,'",40,,,,,,,,,,,,,,,,
28402,"'researchers,'",-268,,,,,,,,,,,,,,,,
28403,"'researchers,'",-44,,,,,,,,,,,,,,,,
28404,"'researchers,'",-244,,,,,,,,,,,,,,,,
28405,"'researchers,'",-460,,,,,,,,,,,,,,,,
28406,'researchers.',-420,,,,,,,,,,,,,,,,
28407,'researchers.',-313.2,,,,,,,,,,,,,,,,
28408,'researchers.',-44,,,,,,,,,,,,,,,,
28409,'researchers.',-73.4,,,,,,,,,,,,,,,,
28410,'researchers.',-460,,,,,,,,,,,,,,,,
28411,'researchers.',-171.2,,,,,,,,,,,,,,,,
28412,'researchers.',-153.2,,,,,,,,,,,,,,,,
28413,'researchers:',-291,,,,,,,,,,,,,,,,
28414,'researchers;',0,,,,,,,,,,,,,,,,
28415,'research-focused',-300,,,,,,,,,,,,,,,,
28416,'research-focused',-171.2,,,,,,,,,,,,,,,,
28417,'research-focussed',-460,,,,,,,,,,,,,,,,
28418,'research-group',-244,,,,,,,,,,,,,,,,
28419,'research-intensive',166.9,,,,,,,,,,,,,,,,
28420,'research-led',-268,,,,,,,,,,,,,,,,
28421,"'research-led,'",-268,,,,,,,,,,,,,,,,
28422,'research-specific',-460,,,,,,,,,,,,,,,,
28423,'ResearchHuo ',-153.2,,,,,,,,,,,,,,,,
28424,'researchHuo to',-291,,,,,,,,,,,,,,,,
28425,'reservoir',166.9,,,,,,,,,,,,,,,,
28426,'reshaping',-73.4,,,,,,,,,,,,,,,,
28427,'residence',-100,,,,,,,,,,,,,,,,
28428,'resident',-220,,,,,,,,,,,,,,,,
28429,'residential',-268,,,,,,,,,,,,,,,,
28430,'Residual',-100,,,,,,,,,,,,,,,,
28431,'residual',-100,,,,,,,,,,,,,,,,
28432,'Residual',-20,,,,,,,,,,,,,,,,
28433,'residual',-20,,,,,,,,,,,,,,,,
28434,'resilient',-220,,,,,,,,,,,,,,,,
28435,'resistant',-193.4,,,,,,,,,,,,,,,,
28436,'resistivity',-268,,,,,,,,,,,,,,,,
28437,'resolution',-220,,,,,,,,,,,,,,,,
28438,'resolution',-300,,,,,,,,,,,,,,,,
28439,'resolution',-300,,,,,,,,,,,,,,,,
28440,'resolved',-208.8,,,,,,,,,,,,,,,,
28441,'resolved',-60,,,,,,,,,,,,,,,,
28442,'resonance',-326.6,,,,,,,,,,,,,,,,
28443,'resonance',-73.4,,,,,,,,,,,,,,,,
28444,'resonance',-291,,,,,,,,,,,,,,,,
28445,'resonator',-208.8,,,,,,,,,,,,,,,,
28446,'resource',-420,,,,,,,,,,,,,,,,
28447,'resource',-268,,,,,,,,,,,,,,,,
28448,'resource',-73.4,,,,,,,,,,,,,,,,
28449,'resource',-100,,,,,,,,,,,,,,,,
28450,'resource',-60,,,,,,,,,,,,,,,,
28451,'resource.',-500,,,,,,,,,,,,,,,,
28452,'resources',-193.2,,,,,,,,,,,,,,,,
28453,'resources',-220,,,,,,,,,,,,,,,,
28454,'resources',140,,,,,,,,,,,,,,,,
28455,'resources',-313.2,,,,,,,,,,,,,,,,
28456,'resources',40,,,,,,,,,,,,,,,,
28457,'resources',-268,,,,,,,,,,,,,,,,
28458,'resources',-244,,,,,,,,,,,,,,,,
28459,'resources',-300,,,,,,,,,,,,,,,,
28460,'resources',-100,,,,,,,,,,,,,,,,
28461,'resources',-60,,,,,,,,,,,,,,,,
28462,'resources',-60,,,,,,,,,,,,,,,,
28463,"'resources,'",-193.2,,,,,,,,,,,,,,,,
28464,"'resources,'",-60,,,,,,,,,,,,,,,,
28465,"'resources,'",-100,,,,,,,,,,,,,,,,
28466,'resources.',-268,,,,,,,,,,,,,,,,
28467,'Resources.',-460,,,,,,,,,,,,,,,,
28468,'resources;',-100,,,,,,,,,,,,,,,,
28469,'respect',-300,,,,,,,,,,,,,,,,
28470,'respect',-300,,,,,,,,,,,,,,,,
28471,'respective',-220,,,,,,,,,,,,,,,,
28472,'respectively',-208.8,,,,,,,,,,,,,,,,
28473,'respectively).',-73.4,,,,,,,,,,,,,,,,
28474,'respectively).',-60,,,,,,,,,,,,,,,,
28475,"'respectively,'",-193.2,,,,,,,,,,,,,,,,
28476,'respectively.',-220,,,,,,,,,,,,,,,,
28477,'respectively.',-60,,,,,,,,,,,,,,,,
28478,'respond',-220,,,,,,,,,,,,,,,,
28479,'respond',-220,,,,,,,,,,,,,,,,
28480,'respond',166.9,,,,,,,,,,,,,,,,
28481,'respond',-300,,,,,,,,,,,,,,,,
28482,'respond',-208.8,,,,,,,,,,,,,,,,
28483,'respond',-300,,,,,,,,,,,,,,,,
28484,'respond',-300,,,,,,,,,,,,,,,,
28485,'response',140,,,,,,,,,,,,,,,,
28486,'response',40,,,,,,,,,,,,,,,,
28487,'response',-73.4,,,,,,,,,,,,,,,,
28488,'response',-400,,,,,,,,,,,,,,,,
28489,'response',-60,,,,,,,,,,,,,,,,
28490,'response',-153.2,,,,,,,,,,,,,,,,
28491,'responsibility',-206.8,,,,,,,,,,,,,,,,
28492,'responsibility',-220,,,,,,,,,,,,,,,,
28493,'responsibility',-268,,,,,,,,,,,,,,,,
28494,'responsibility',-244,,,,,,,,,,,,,,,,
28495,'responsibility',0,,,,,,,,,,,,,,,,
28496,'responsibility',-208.8,,,,,,,,,,,,,,,,
28497,'responsible',-220,,,,,,,,,,,,,,,,
28498,'responsible',-460,,,,,,,,,,,,,,,,
28499,'responsive',140,,,,,,,,,,,,,,,,
28500,'responsive',-244,,,,,,,,,,,,,,,,
28501,'responsiveness',-20,,,,,,,,,,,,,,,,
28502,'rest',-193.2,,,,,,,,,,,,,,,,
28503,'rest',100,,,,,,,,,,,,,,,,
28504,'rested',140,,,,,,,,,,,,,,,,
28505,'restoration',-208.8,,,,,,,,,,,,,,,,
28506,'restorative',-268,,,,,,,,,,,,,,,,
28507,'restructured',140,,,,,,,,,,,,,,,,
28508,'restructured',40,,,,,,,,,,,,,,,,
28509,'restructuring',-171.2,,,,,,,,,,,,,,,,
28510,'result',-193.2,,,,,,,,,,,,,,,,
28511,'result',-220,,,,,,,,,,,,,,,,
28512,'result',-220,,,,,,,,,,,,,,,,
28513,'result',-100,,,,,,,,,,,,,,,,
28514,'result',-44,,,,,,,,,,,,,,,,
28515,'result',-220,,,,,,,,,,,,,,,,
28516,'result',-460,,,,,,,,,,,,,,,,
28517,'result',-140,,,,,,,,,,,,,,,,
28518,'result',-193.4,,,,,,,,,,,,,,,,
28519,'result',-291,,,,,,,,,,,,,,,,
28520,'result',-60,,,,,,,,,,,,,,,,
28521,'result',-153.2,,,,,,,,,,,,,,,,
28522,'resultant',-460,,,,,,,,,,,,,,,,
28523,'resulted',-220,,,,,,,,,,,,,,,,
28524,'resulted',40,,,,,,,,,,,,,,,,
28525,'resulted',-268,,,,,,,,,,,,,,,,
28526,'resulted',-44,,,,,,,,,,,,,,,,
28527,'resulted',-244,,,,,,,,,,,,,,,,
28528,'resulted',-220,,,,,,,,,,,,,,,,
28529,'resulted',-460,,,,,,,,,,,,,,,,
28530,'resulted',-400,,,,,,,,,,,,,,,,
28531,'resulted',-140,,,,,,,,,,,,,,,,
28532,'resulted',-193.4,,,,,,,,,,,,,,,,
28533,'resulted',0,,,,,,,,,,,,,,,,
28534,'resulted',-60,,,,,,,,,,,,,,,,
28535,'resulted',-171.2,,,,,,,,,,,,,,,,
28536,'resulted',-60,,,,,,,,,,,,,,,,
28537,'resulted',-208.8,,,,,,,,,,,,,,,,
28538,'resulted',100,,,,,,,,,,,,,,,,
28539,'resulted',60,,,,,,,,,,,,,,,,
28540,'resulted',-153.2,,,,,,,,,,,,,,,,
28541,"'resulted,'",-193.2,,,,,,,,,,,,,,,,
28542,'resulting',-206.8,,,,,,,,,,,,,,,,
28543,'resulting',140,,,,,,,,,,,,,,,,
28544,'resulting',-340,,,,,,,,,,,,,,,,
28545,'resulting',-313.2,,,,,,,,,,,,,,,,
28546,'Resulting',-100,,,,,,,,,,,,,,,,
28547,'resulting',40,,,,,,,,,,,,,,,,
28548,'resulting',-326.6,,,,,,,,,,,,,,,,
28549,'resulting',-220,,,,,,,,,,,,,,,,
28550,'resulting',-460,,,,,,,,,,,,,,,,
28551,'resulting',-140,,,,,,,,,,,,,,,,
28552,'resulting',0,,,,,,,,,,,,,,,,
28553,'resulting',-171.2,,,,,,,,,,,,,,,,
28554,'resulting',-100,,,,,,,,,,,,,,,,
28555,'resulting',-208.8,,,,,,,,,,,,,,,,
28556,'resulting',-300,,,,,,,,,,,,,,,,
28557,'resulting',-300,,,,,,,,,,,,,,,,
28558,'resulting',-153.2,,,,,,,,,,,,,,,,
28559,'results',-500,,,,,,,,,,,,,,,,
28560,'results',-44,,,,,,,,,,,,,,,,
28561,'Results',-400,,,,,,,,,,,,,,,,
28562,'results',-140,,,,,,,,,,,,,,,,
28563,'results',-171.2,,,,,,,,,,,,,,,,
28564,'results',-100,,,,,,,,,,,,,,,,
28565,'results',-208.8,,,,,,,,,,,,,,,,
28566,'results',100,,,,,,,,,,,,,,,,
28567,'results',60,,,,,,,,,,,,,,,,
28568,'results',-60,,,,,,,,,,,,,,,,
28569,'results',-153.2,,,,,,,,,,,,,,,,
28570,'results.',-220,,,,,,,,,,,,,,,,
28571,'results.',-20,,,,,,,,,,,,,,,,
28572,'retain',166.9,,,,,,,,,,,,,,,,
28573,'retained',140,,,,,,,,,,,,,,,,
28574,'retained',-140,,,,,,,,,,,,,,,,
28575,'retaining',-193.2,,,,,,,,,,,,,,,,
28576,'Retardant',140,,,,,,,,,,,,,,,,
28577,'retardant',140,,,,,,,,,,,,,,,,
28578,'retardant.',140,,,,,,,,,,,,,,,,
28579,'retardants',140,,,,,,,,,,,,,,,,
28580,"'retardants,'",140,,,,,,,,,,,,,,,,
28581,'retinal',-60,,,,,,,,,,,,,,,,
28582,"'retired,'",-420,,,,,,,,,,,,,,,,
28583,'retirees',-60,,,,,,,,,,,,,,,,
28584,'retrieval',-208.8,,,,,,,,,,,,,,,,
28585,'return',-193.2,,,,,,,,,,,,,,,,
28586,'return',140,,,,,,,,,,,,,,,,
28587,'return',-460,,,,,,,,,,,,,,,,
28588,'Return',166.9,,,,,,,,,,,,,,,,
28589,'return',-153.2,,,,,,,,,,,,,,,,
28590,'returned',-300,,,,,,,,,,,,,,,,
28591,'returned',-20,,,,,,,,,,,,,,,,
28592,'returning',-500,,,,,,,,,,,,,,,,
28593,'returns',-153.2,,,,,,,,,,,,,,,,
28594,'revamping',-100,,,,,,,,,,,,,,,,
28595,'revenue',140,,,,,,,,,,,,,,,,
28596,'revenue',-73.4,,,,,,,,,,,,,,,,
28597,'revenue',-460,,,,,,,,,,,,,,,,
28598,'revenue',0,,,,,,,,,,,,,,,,
28599,'revenue)',-171.2,,,,,,,,,,,,,,,,
28600,'review',-206.8,,,,,,,,,,,,,,,,
28601,'review',-193.2,,,,,,,,,,,,,,,,
28602,'review',-220,,,,,,,,,,,,,,,,
28603,'review',-220,,,,,,,,,,,,,,,,
28604,'Review',-100,,,,,,,,,,,,,,,,
28605,'Review',40,,,,,,,,,,,,,,,,
28606,'review',40,,,,,,,,,,,,,,,,
28607,'review',-268,,,,,,,,,,,,,,,,
28608,'Review',-244,,,,,,,,,,,,,,,,
28609,'review',-244,,,,,,,,,,,,,,,,
28610,'review',-460,,,,,,,,,,,,,,,,
28611,'review',-140,,,,,,,,,,,,,,,,
28612,'review',166.9,,,,,,,,,,,,,,,,
28613,'review',-20,,,,,,,,,,,,,,,,
28614,'review',-171.2,,,,,,,,,,,,,,,,
28615,'review',-208.8,,,,,,,,,,,,,,,,
28616,"'Review,'",-220,,,,,,,,,,,,,,,,
28617,'Review.',-313.2,,,,,,,,,,,,,,,,
28618,'Review.',-300,,,,,,,,,,,,,,,,
28619,'Review.',-171.2,,,,,,,,,,,,,,,,
28620,'reviewed',-193.2,,,,,,,,,,,,,,,,
28621,'reviewed',-100,,,,,,,,,,,,,,,,
28622,'reviewed',40,,,,,,,,,,,,,,,,
28623,'reviewed',60,,,,,,,,,,,,,,,,
28624,"'reviewed,'",140,,,,,,,,,,,,,,,,
